Date, Price, Ret, RV
4/30/10,0.000703098,1.27479E-05,1280.5
5/3/10,0.002028398,8.30E-06,1283.1
5/4/10,-0.015235099,5.6006E-05,1263.7
5/5/10,-0.047481375,0.000143218,1205.1
5/6/10,-0.017157386,0.000131597,1184.6
5/7/10,-0.032516913,0.00023021,1146.7
5/10/10,0.067683914,0.000118165,1227
5/11/10,-0.014613182,3.97349E-05,1209.2
5/12/10,0.01851753,5.79654E-05,1231.8
5/13/10,-0.001381047,3.50862E-05,1230.1
5/14/10,-0.021612247,4.03983E-05,1203.8
5/17/10,-0.009431276,4.30602E-05,1192.5
5/18/10,0.017621601,3.09623E-05,1213.7
5/19/10,-0.014941757,8.82409E-05,1195.7
5/20/10,-0.04158195,0.00019456,1147
5/21/10,-0.005332414,0.000200352,1140.9
5/24/10,0.013580778,3.08654E-05,1156.5
5/25/10,-0.052181121,0.000128596,1097.7
5/26/10,0.029531384,3.6211E-05,1130.6
5/27/10,0.013790899,4.15855E-05,1146.3
5/28/10,0.019095927,5.5764E-05,1168.4
5/31/10,0.004951773,1.86838E-05,1174.2
6/1/10,-0.021259999,4.18317E-05,1149.5
6/2/10,0.007367314,4.37671E-05,1158
6/3/10,0.019497796,6.71E-06,1180.8
6/4/10,-0.044328587,0.000313773,1129.6
6/7/10,-0.020209934,0.000146463,1107
6/8/10,-0.003710579,0.000129014,1102.9
6/9/10,0.005064676,3.91335E-05,1108.5
6/10/10,0.023184275,5.68777E-05,1134.5
6/11/10,0.00501166,7.47572E-05,1140.2
6/14/10,0.013502535,1.89027E-05,1155.7
6/15/10,0.001988158,2.02139E-05,1158
6/16/10,0.001380739,3.39622E-05,1159.6
6/17/10,0.001895409,5.34226E-05,1161.8
6/18/10,0.005322358,1.52368E-05,1168
6/21/10,0.013436719,1.28118E-05,1183.8
6/22/10,-0.00584574,2.68078E-05,1176.9
6/23/10,-0.020950367,3.31249E-05,1152.5
6/24/10,-0.012309728,4.49048E-05,1138.4
6/25/10,-0.003696211,3.1366E-05,1134.2
6/28/10,-0.001411682,3.11633E-05,1132.6
6/29/10,-0.017007667,4.37512E-05,1113.5
6/30/10,-0.008296558,8.55668E-05,1104.3
7/1/10,0.005418599,5.39557E-05,1110.3
7/2/10,0.008787718,4.6079E-05,1120.1
7/7/10,-0.002681925,8.41239E-05,1117.1
7/8/10,0.020818398,3.85229E-05,1140.6
7/9/10,0.001226671,1.35681E-05,1142
7/12/10,0.007502434,3.14718E-05,1150.6
7/13/10,0.02055898,4.30781E-05,1174.5
7/14/10,0.001106242,1.73377E-05,1175.8
7/15/10,8.50449E-05,2.05604E-05,1175.9
7/16/10,-0.016895046,2.61124E-05,1156.2
7/19/10,-0.005898699,2.28755E-05,1149.4
7/20/10,-0.00532125,4.45254E-05,1143.3
7/21/10,0.013897557,2.00556E-05,1159.3
7/22/10,0.00850338,1.4807E-05,1169.2
7/23/10,-0.001283752,2.06648E-05,1167.7
7/26/10,0.008442467,1.06898E-05,1177.6
7/27/10,0.010558868,3.73874E-05,1190.1
7/28/10,-0.005392211,2.34098E-05,1183.7
7/29/10,0.007826017,2.56086E-05,1193
7/30/10,-0.018100807,3.31063E-05,1171.6
8/2/10,0.012890273,1.53686E-05,1186.8
8/3/10,-8.42637E-05,2.17054E-05,1186.7
8/4/10,0.013226377,2.33414E-05,1202.5
8/5/10,-0.001081666,1.66149E-05,1201.2
8/6/10,-0.001249532,2.70276E-05,1199.7
8/9/10,0.000416684,9.53E-06,1200.2
8/10/10,-0.009880345,2.16175E-05,1188.4
8/11/10,-0.010999349,2.90052E-05,1175.4
8/12/10,-0.007000797,2.22925E-05,1167.2
8/13/10,0.008106192,2.25677E-05,1176.7
8/16/10,0.00381696,1.72375E-05,1181.2
8/17/10,0.013287556,1.33955E-05,1197
8/18/10,-0.010413262,3.78665E-05,1184.6
8/19/10,0.005975694,5.42492E-05,1191.7
8/20/10,-0.014793794,2.01811E-05,1174.2
8/23/10,0.006536248,7.27E-06,1181.9
8/24/10,-0.0201699,2.68594E-05,1158.3
8/25/10,-0.014697834,4.23036E-05,1141.4
8/26/10,0.008549297,2.61122E-05,1151.2
8/27/10,-0.000521331,1.96603E-05,1150.6
8/30/10,0.003383804,7.89E-06,1154.5
8/31/10,-0.014395014,1.30537E-05,1138
9/1/10,0.014481628,2.52401E-05,1154.6
9/2/10,0.017514184,4.12004E-05,1175
9/3/10,-0.005804045,4.20688E-05,1168.2
9/6/10,-0.006699329,1.49631E-05,1160.4
9/7/10,-0.01117911,9.21E-06,1147.5
9/8/10,-0.00848909,4.03737E-05,1137.8
9/9/10,0.002019405,3.76501E-05,1140.1
9/10/10,-0.001843642,1.56245E-05,1138
9/13/10,0.00866185,1.86787E-05,1147.9
9/14/10,-0.003053704,2.31893E-05,1144.4
9/15/10,-0.005081045,7.74E-06,1138.6
9/16/10,0.000965632,1.73963E-05,1139.7
9/17/10,-0.006072626,3.45709E-05,1132.8
9/20/10,0.001411433,2.10626E-05,1134.4
9/21/10,0.003432045,8.50E-06,1138.3
9/22/10,-0.005814994,2.14394E-05,1131.7
9/23/10,-0.004605446,2.52492E-05,1126.5
9/24/10,0.007781452,2.11437E-05,1135.3
9/27/10,-0.007426433,1.90041E-05,1126.9
9/29/10,-0.001776357,3.70161E-05,1124.9
9/30/10,0.004257968,2.98889E-05,1129.7
10/1/10,-0.002392876,2.72164E-05,1127
10/4/10,-0.001865092,1.82566E-05,1124.9
10/5/10,0.001776357,1.45265E-05,1126.9
10/6/10,0.012522209,2.05158E-05,1141.1
10/7/10,0.003848513,2.81337E-05,1145.5
10/8/10,-0.00244734,2.36438E-05,1142.7
10/11/10,0.005933182,1.58979E-05,1149.5
10/12/10,-0.007421994,2.02655E-05,1141
10/13/10,0.010548897,3.37943E-05,1153.1
10/14/10,-0.007573486,2.72997E-05,1144.4
10/15/10,-0.002537295,2.9884E-05,1141.5
10/18/10,-0.008357207,1.83472E-05,1132
10/19/10,0.00405537,3.59005E-05,1136.6
10/20/10,-0.002201965,2.08403E-05,1134.1
10/21/10,0.00176196,1.93163E-05,1136.1
10/22/10,0.001670991,1.91789E-05,1138
10/25/10,0.009358532,7.87223E-05,1148.7
10/26/10,0.000870171,1.71666E-05,1149.7
10/27/10,0.009177554,1.42681E-05,1160.3
10/29/10,-0.008395047,1.29362E-05,1150.6
11/1/10,0.005114657,8.70E-06,1156.5
11/2/10,0.001900484,8.76E-06,1158.7
11/3/10,0.006880564,1.27036E-05,1166.7
11/4/10,0.00478838,1.58815E-05,1172.3
11/5/10,-0.00547431,2.29814E-05,1165.9
11/8/10,-0.004814729,2.82074E-05,1160.3
11/9/10,0.010118419,1.268E-05,1172.1
11/10/10,-0.010980637,1.1838E-05,1159.3
11/11/10,-0.017139051,6.8138E-05,1139.6
11/12/10,0.010127553,5.6764E-05,1151.2
11/15/10,0.000955068,1.19291E-05,1152.3
11/16/10,-0.012136177,1.98708E-05,1138.4
11/18/10,0.007177274,1.46257E-05,1146.6
11/19/10,-0.000872524,1.62326E-05,1145.6
11/22/10,-0.001135421,1.43532E-05,1144.3
11/23/10,-0.019145673,4.01976E-05,1122.6
11/24/10,0.005950548,2.82943E-05,1129.3
11/25/10,0.002476343,1.63629E-05,1132.1
11/26/10,-0.006913695,5.11235E-05,1124.3
11/29/10,-0.002582715,3.46537E-05,1121.4
11/30/10,-0.010578315,3.25152E-05,1109.6
12/1/10,0.034457153,3.2005E-05,1148.5
12/2/10,0.013491513,5.67784E-05,1164.1
12/3/10,-0.001805598,4.54905E-05,1162
12/6/10,0.005492633,2.28613E-05,1168.4
12/7/10,0.005036934,3.42124E-05,1174.3
12/8/10,-0.005978836,9.28E-06,1167.3
12/9/10,0.002139404,1.89291E-05,1169.8
12/10/10,0.008257826,1.77184E-05,1179.5
12/13/10,0.013641168,1.91617E-05,1195.7
12/14/10,-0.007723991,1.8008E-05,1186.5
12/15/10,0.005630977,2.3655E-05,1193.2
12/16/10,0.004432001,3.17304E-05,1198.5
12/17/10,-0.001670147,2.72135E-05,1196.5
12/20/10,0.004336593,1.3127E-05,1201.7
12/21/10,0.009936324,6.69E-06,1213.7
12/22/10,0.00910402,8.08E-06,1224.8
12/23/10,-0.002043236,8.34E-06,1222.3
12/27/10,-0.003852622,4.48E-06,1217.6
12/28/10,0.0059775,5.65E-06,1224.9
12/29/10,0.006834296,7.06E-06,1233.3
12/30/10,-0.004225244,1.0976E-05,1228.1
1/3/11,0.008351964,1.30069E-05,1238.4
1/4/11,0.012358716,3.59145E-05,1253.8
1/5/11,-0.008651127,3.53095E-05,1243
1/6/11,0.008411826,1.77229E-05,1253.5
1/7/11,-0.009619313,3.20421E-05,1241.5
1/10/11,-0.022646781,4.20638E-05,1213.7
1/11/11,0.012283155,1.99369E-05,1228.7
1/12/11,0.011168779,2.31251E-05,1242.5
1/13/11,0.001367274,2.66069E-05,1244.2
1/14/11,-0.001689258,1.11551E-05,1242.1
1/17/11,0.005059236,1.58971E-05,1248.4
1/18/11,0.016681616,2.54496E-05,1269.4
1/19/11,0.001888872,2.50078E-05,1271.8
1/20/11,-0.014653147,3.35565E-05,1253.3
1/21/11,0.013315565,2.69639E-05,1270.1
1/24/11,-0.009970015,1.94193E-05,1257.5
1/25/11,-0.015628449,3.80367E-05,1238
1/26/11,0.003547819,1.26231E-05,1242.4
1/27/11,0.00080457,2.50293E-05,1243.4
1/28/11,-0.009860259,3.80674E-05,1231.2
1/31/11,0.006799443,5.01591E-05,1239.6
2/1/11,0.007634545,2.22916E-05,1249.1
2/2/11,-0.001442077,1.84201E-05,1247.3
2/3/11,-0.010558228,2.63342E-05,1234.2
2/4/11,0.013999746,1.33644E-05,1251.6
2/7/11,0.000479272,1.07147E-05,1252.2
2/8/11,-0.007776525,2.58723E-05,1242.5
2/9/11,0.002973442,1.36086E-05,1246.2
2/10/11,-0.007167335,2.77569E-05,1237.3
2/11/11,-0.001293975,1.13783E-05,1235.7
2/14/11,0.008621785,1.543E-05,1246.4
2/15/11,-0.000642055,1.69392E-05,1245.6
2/16/11,0.003766181,2.82265E-05,1250.3
2/17/11,-0.005212313,2.66833E-05,1243.8
2/18/11,-0.000723851,2.10551E-05,1242.9
2/21/11,0.000241342,1.81979E-05,1243.2
2/22/11,-0.001690617,2.83317E-05,1241.1
2/23/11,0.0007249,2.01992E-05,1242
2/24/11,-0.000161044,1.94666E-05,1241.8
2/25/11,0.002091546,1.75152E-05,1244.4
2/28/11,0.000241051,1.8759E-05,1244.7
3/1/11,-0.011311424,2.23322E-05,1230.7
3/2/11,-0.000243793,9.17E-06,1230.4
3/3/11,0.006480904,1.70696E-05,1238.4
3/4/11,-0.006968669,2.16776E-05,1229.8
3/7/11,-0.003992347,1.94308E-05,1224.9
3/8/11,-0.005484849,3.62368E-05,1218.2
3/9/11,0.004259508,1.48256E-05,1223.4
3/10/11,-0.007713175,2.19193E-05,1214
3/11/11,-0.000576773,2.0384E-05,1213.3
3/14/11,0,2.50561E-05,1213.3
3/15/11,-0.008608612,5.43657E-05,1202.9
3/16/11,8.3129E-05,4.27038E-05,1203
3/17/11,0.003816482,2.28743E-05,1207.6
3/18/11,0.001902793,3.28377E-05,1209.9
3/21/11,0.013463794,1.18933E-05,1226.3
3/22/11,-0.006873442,2.86641E-05,1217.9
3/23/11,0.002951548,1.127E-05,1221.5
3/24/11,0.012447787,2.71272E-05,1236.8
3/25/11,0.004517594,6.95E-06,1242.4
3/28/11,0.010329595,1.71575E-05,1255.3
3/29/11,0.00111465,2.33746E-05,1256.7
3/30/11,0.002146179,1.34354E-05,1259.4
3/31/11,-0.002623734,1.5285E-05,1256.1
4/1/11,0.00119346,2.01263E-05,1257.6
4/4/11,0.007209951,8.91E-06,1266.7
4/5/11,-0.001342971,1.00626E-05,1265
4/6/11,0.007403357,8.80E-06,1274.4
4/7/11,-0.002592812,9.35E-06,1271.1
4/8/11,-0.0014171,7.39E-06,1269.3
4/11/11,-0.004184272,8.48E-06,1264
4/12/11,-0.022481846,1.55559E-05,1235.9
4/13/11,0.009101589,1.98736E-05,1247.2
4/14/11,-0.008858881,1.80197E-05,1236.2
4/15/11,0.003633578,1.88237E-05,1240.7
4/18/11,-0.014941407,4.52629E-05,1222.3
4/19/11,0.005710572,1.91503E-05,1229.3
4/20/11,0.006971494,1.40616E-05,1237.9
4/21/11,0.010926436,1.20533E-05,1251.5
4/26/11,-0.003842772,2.16341E-05,1246.7
4/27/11,0.010929071,1.30016E-05,1260.4
4/28/11,-0.001111376,1.57504E-05,1259
4/29/11,0.001111376,3.15396E-05,1260.4
5/2/11,0.007430277,1.02711E-05,1269.8
5/3/11,-0.004024468,1.48025E-05,1264.7
5/4/11,0.003551841,2.02725E-05,1269.2
5/5/11,-0.009102125,3.60145E-05,1257.7
5/6/11,0.001430161,3.3013E-05,1259.5
5/9/11,0.00119024,4.53094E-05,1261
5/10/11,0.00300895,2.78373E-05,1264.8
5/11/11,0.000790326,1.20696E-05,1265.8
5/12/11,-0.006896852,2.1108E-05,1257.1
5/13/11,0.005157309,2.71238E-05,1263.6
5/16/11,-0.005475552,3.07052E-05,1256.7
5/17/11,-0.002071054,2.55964E-05,1254.1
5/18/11,-0.004875914,5.09844E-05,1248
5/19/11,0.006389798,3.95832E-05,1256
5/20/11,-0.001035568,2.33467E-05,1254.7
5/23/11,-0.00928824,2.69947E-05,1243.1
5/24/11,0.002972009,4.61747E-05,1246.8
5/25/11,-0.004582186,3.95307E-05,1241.1
5/26/11,0.000966417,2.88368E-05,1242.3
5/27/11,-0.001449976,1.19751E-05,1240.5
5/30/11,-0.001048514,4.35189E-05,1239.2
5/31/11,0.007476821,4.16038E-05,1248.5
6/1/11,-0.00144277,1.97672E-05,1246.7
6/2/11,-0.006922114,3.28069E-05,1238.1
6/3/11,-0.01047385,2.2255E-05,1225.2
6/6/11,-0.001061615,6.56E-06,1223.9
6/7/11,0.00285563,1.38886E-05,1227.4
6/8/11,-0.009495815,9.67E-06,1215.8
6/9/11,-0.005608725,2.98407E-05,1209
6/10/11,0.00544421,7.61E-06,1215.6
6/13/11,0.007213146,1.54231E-05,1224.4
6/14/11,0.000489916,2.08228E-05,1225
6/15/11,-0.00122524,8.57E-06,1223.5
6/16/11,-0.008618974,9.50E-06,1213
6/17/11,-0.002228367,1.84137E-05,1210.3
6/20/11,0.001981016,1.05411E-05,1212.7
6/21/11,0.011559875,9.61E-06,1226.8
6/22/11,-0.001223441,2.70991E-05,1225.3
6/23/11,-0.011987007,3.07906E-05,1210.7
6/24/11,-0.006380268,3.02732E-05,1203
6/27/11,-0.010025147,3.68077E-05,1191
6/28/11,0.00218066,9.08E-06,1193.6
6/29/11,0.018839513,2.74185E-05,1216.3
6/30/11,0.00720901,2.04758E-05,1225.1
7/1/11,0.00788654,1.63151E-05,1234.8
7/4/11,-0.000729129,8.98E-06,1233.9
7/7/11,-0.001865748,1.25822E-05,1231.6
7/8/11,-0.010775614,2.4984E-05,1218.4
7/11/11,-0.012055302,1.09538E-05,1203.8
7/12/11,-0.002661788,4.72332E-05,1200.6
7/13/11,0.005647856,1.89803E-05,1207.4
7/14/11,-0.005481286,1.57841E-05,1200.8
7/15/11,-0.000416476,2.11364E-05,1200.3
7/18/11,-0.01232255,1.93122E-05,1185.6
7/19/11,-0.000674992,3.7955E-05,1184.8
7/20/11,0.008237417,1.96503E-05,1194.6
7/21/11,0.011816731,3.1201E-05,1208.8
7/22/11,-0.005142252,1.58731E-05,1202.6
7/25/11,-0.001747743,1.17797E-05,1200.5
7/26/11,-0.011814625,2.40752E-05,1186.4
7/27/11,-0.002278386,1.69337E-05,1183.7
7/28/11,-0.004827041,4.14913E-05,1178
7/29/11,-0.00314586,3.99311E-05,1174.3
8/1/11,0.000851209,2.31307E-05,1175.3
8/2/11,-0.006658724,4.23526E-05,1167.5
8/3/11,-0.021383319,5.49641E-05,1142.8
8/4/11,-0.020777901,9.2969E-05,1119.3
8/5/11,-0.026617541,0.000285008,1089.9
8/8/11,-0.069720595,0.000276445,1016.5
8/9/11,-0.015365854,0.001317943,1001
8/10/11,-0.018145659,0.00036881,983
8/11/11,-0.007864004,0.00062372,975.3
8/12/11,0.015565704,9.31732E-05,990.6
8/15/11,0.02561304,9.06044E-05,1016.3
8/16/11,-0.011678676,9.13949E-05,1004.5
8/17/11,0.01912896,5.58765E-05,1023.9
8/18/11,-0.031147132,0.0001999,992.5
8/19/11,0.000402941,0.000137461,992.9
8/22/11,0.005824479,8.17631E-05,998.7
8/23/11,-0.00130254,3.96064E-05,997.4
8/24/11,0.016999266,8.36501E-05,1014.5
8/25/11,0.005896823,9.17811E-05,1020.5
8/26/11,-0.006192579,2.17829E-05,1014.2
8/29/11,0.017010871,4.07491E-05,1031.6
8/30/11,-0.002717921,3.73984E-05,1028.8
8/31/11,0.013708102,2.88027E-05,1043
9/1/11,-0.003938715,3.0606E-05,1038.9
9/2/11,-0.017673795,3.81404E-05,1020.7
9/5/11,-0.051566622,6.40776E-05,969.4
9/6/11,0.008730092,0.000160007,977.9
9/7/11,0.019443651,4.40879E-05,997.1
9/8/11,0.007095418,5.81187E-05,1004.2
9/9/11,-0.022253347,0.000103757,982.1
9/12/11,-0.035338634,0.000199715,948
9/13/11,0.003685184,0.000183983,951.5
9/14/11,0.00105042,9.18144E-05,952.5
9/15/11,0.003039994,1.23E-06,955.4
9/16/11,0.000418585,7.43856E-05,955.8
9/19/11,-0.048994203,0.000178177,910.1
9/20/11,-0.00021978,7.53613E-05,909.9
9/21/11,0.019697029,5.14067E-05,928
9/22/11,-0.035984576,9.41598E-05,895.2
9/23/11,-0.023166187,0.000351447,874.7
9/26/11,0.030179072,0.000310501,901.5
9/27/11,0.038836664,7.90483E-05,937.2
9/29/11,0.007547206,0.000122912,944.3
9/30/11,-0.012896528,5.03997E-05,932.2
10/3/11,-0.013608591,7.46928E-05,919.6
10/4/11,-0.028233018,0.000117157,894
10/5/11,0.005577259,8.57081E-05,899
10/6/11,0.036907781,0.000131452,932.8
10/7/11,0.019428394,8.72318E-05,951.1
10/10/11,-0.018678247,0.000139865,933.5
10/11/11,-0.007526917,3.81879E-05,926.5
10/12/11,0.021568207,6.75284E-05,946.7
10/13/11,-0.007102378,6.26287E-05,940
10/14/11,-0.005654253,5.91263E-05,934.7
10/17/11,-0.017483718,5.69151E-05,918.5
10/18/11,0.001740455,6.2006E-05,920.1
10/19/11,0.008118246,7.52635E-05,927.6
10/20/11,-0.008226935,3.99377E-05,920
10/21/11,0.012315161,5.17464E-05,931.4
10/24/11,0.010041747,7.72449E-05,940.8
10/25/11,0.000956175,0.000100187,941.7
10/26/11,0.006562259,3.36645E-05,947.9
10/27/11,0.021912396,4.67056E-05,968.9
10/31/11,-0.038935895,5.50234E-05,931.9
11/1/11,-0.03794671,0.000164275,897.2
11/2/11,0.008103502,0.000131087,904.5
11/3/11,0.018186303,0.000155035,921.1
11/4/11,-0.001738564,5.12972E-05,919.5
11/7/11,-0.014570012,4.48075E-05,906.2
11/8/11,0.001764058,6.48236E-05,907.8
11/9/11,-0.006298711,0.000102985,902.1
11/10/11,0.001107911,9.66766E-05,903.1
11/11/11,0.007940926,6.96468E-05,910.3
11/14/11,-0.004514183,5.45865E-05,906.2
11/15/11,-0.016242431,5.82698E-05,891.6
11/16/11,-0.002920366,2.40569E-05,889
11/18/11,-0.014616996,3.58176E-05,876.1
11/21/11,-0.023560392,6.99523E-05,855.7
11/22/11,-0.008449763,7.15027E-05,848.5
11/23/11,-0.006028743,0.000107207,843.4
11/24/11,0.005910881,0.000112298,848.4
11/25/11,-0.005792321,5.18974E-05,843.5
11/28/11,0.01948876,4.04572E-05,860.1
11/29/11,-0.014168026,5.3479E-05,848
11/30/11,0.033056069,0.00031164,876.5
12/1/11,-0.005376665,7.9426E-05,871.8
12/2/11,0.016269771,6.58355E-05,886.1
12/5/11,0.016897398,4.62101E-05,901.2
12/6/11,-0.008916689,2.40902E-05,893.2
12/7/11,-0.013525905,4.75057E-05,881.2
12/8/11,-0.005233827,4.83771E-05,876.6
12/9/11,-0.003084835,9.9085E-05,873.9
12/12/11,-0.017546335,3.15493E-05,858.7
12/13/11,0.004995073,3.55833E-05,863
12/14/11,-0.011655144,4.0767E-05,853
12/15/11,0.004444972,4.64027E-05,856.8
12/16/11,-0.001167815,3.59228E-05,855.8
12/19/11,-0.004802352,2.06684E-05,851.7
12/20/11,0.022063134,4.34691E-05,870.7
12/21/11,0.007551523,6.12671E-05,877.3
12/22/11,0.012685638,3.02352E-05,888.5
12/23/11,0.010858113,3.97331E-05,898.2
12/27/11,0.008315365,1.88491E-05,905.7
12/28/11,-0.001215268,1.44438E-05,904.6
12/29/11,-0.001991812,1.55829E-05,902.8
12/30/11,0.005412883,2.54661E-05,907.7
1/2/12,0.016498599,2.12498E-05,922.8
1/3/12,0.011528437,3.34357E-05,933.5
1/4/12,-0.008822954,7.07712E-05,925.3
1/5/12,-0.027834363,8.95404E-05,899.9
1/6/12,-0.006130544,3.21288E-05,894.4
1/9/12,-0.010565457,8.05581E-05,885
1/10/12,0.014248292,0.000145024,897.7
1/11/12,-0.010076216,3.38705E-05,888.7
1/12/12,0.010187606,3.33842E-05,897.8
1/13/12,-0.006817573,5.80909E-05,891.7
1/16/12,0.003805691,2.70185E-05,895.1
1/17/12,0.004570035,3.54281E-05,899.2
1/18/12,-0.000444939,2.839E-05,898.8
1/19/12,0.017863525,5.47685E-05,915
1/20/12,0.019373949,3.64265E-05,932.9
1/23/12,0.025400879,7.76921E-05,956.9
1/24/12,-0.014420544,6.89294E-05,943.2
1/25/12,0.000741879,3.83012E-05,943.9
1/26/12,0.033954522,0.000118143,976.5
1/27/12,-0.007297427,5.71014E-05,969.4
1/30/12,-0.023589446,5.44718E-05,946.8
1/31/12,0.02462048,6.70294E-05,970.4
2/1/12,0.012188403,3.90454E-05,982.3
2/2/12,0.013950893,3.85031E-05,996.1
2/3/12,0.005306646,0.000119886,1001.4
2/6/12,0.010628359,4.66791E-05,1012.1
2/7/12,-0.0112277,0.000109921,1000.8
2/8/12,0.022526145,3.67809E-05,1023.6
2/9/12,0.003316106,4.41493E-05,1027
2/10/12,-0.032056564,0.000101614,994.6
2/13/12,0.014275261,4.73217E-05,1008.9
2/14/12,-0.002878557,3.48022E-05,1006
2/15/12,0.001688435,4.68627E-05,1007.7
2/16/12,-0.010875637,4.0463E-05,996.8
2/17/12,0.018192261,6.57979E-05,1015.1
2/20/12,0.003638334,1.21221E-05,1018.8
2/21/12,-0.003638334,3.3235E-05,1015.1
2/22/12,-0.002070905,2.46271E-05,1013
2/23/12,-0.019336793,0.000119624,993.6
2/24/12,0.011308602,3.35324E-05,1004.9
2/27/12,-0.002790236,2.865E-05,1002.1
2/28/12,-0.008518366,3.56909E-05,993.6
2/29/12,0.017953804,2.78903E-05,1011.6
3/1/12,0.003946335,1.74211E-05,1015.6
3/2/12,0.000984155,1.86987E-05,1016.6
3/5/12,-0.010382256,2.60959E-05,1006.1
3/6/12,-0.017546948,5.27873E-05,988.6
3/7/12,0.001213102,3.63731E-05,989.8
3/8/12,0.00855093,2.32094E-05,998.3
3/9/12,-0.001303062,2.18534E-05,997
3/12/12,-0.010283385,1.8492E-05,986.8
3/13/12,0.004146236,8.29E-06,990.9
3/14/12,0.007340036,2.14325E-05,998.2
3/15/12,-0.003713559,2.54415E-05,994.5
3/16/12,-0.003828334,1.86328E-05,990.7
3/19/12,0.00884339,2.44299E-05,999.5
3/20/12,-0.007935354,2.53106E-05,991.6
3/21/12,-0.000908036,1.88992E-05,990.7
3/22/12,-0.003741725,2.74668E-05,987
3/23/12,-0.001419447,2.25342E-05,985.6
3/26/12,0.003342621,1.17449E-05,988.9
3/27/12,0.005345179,2.09557E-05,994.2
3/28/12,-0.009804496,1.71663E-05,984.5
3/29/12,-0.014837827,2.391E-05,970
3/30/12,0.004525825,1.74321E-05,974.4
4/2/12,-0.007726819,3.99231E-05,966.9
4/3/12,-0.002070608,1.67577E-05,964.9
4/4/12,-0.017986473,3.50438E-05,947.7
4/5/12,-0.0117817,4.06198E-05,936.6
4/10/12,-0.010626408,4.18569E-05,926.7
4/11/12,0.013930787,5.39519E-05,939.7
4/12/12,0.000638298,4.09113E-05,940.3
4/13/12,-0.010154542,3.16336E-05,930.8
4/16/12,-0.01319366,4.43929E-05,918.6
4/17/12,0.002392086,4.21242E-05,920.8
4/18/12,0.00141082,1.94883E-05,922.1
4/19/12,-0.003476375,3.50461E-05,918.9
4/20/12,0.006940707,1.07295E-05,925.3
4/23/12,-0.015026415,2.36766E-05,911.5
4/24/12,0.011995782,3.33198E-05,922.5
4/25/12,0.0135661,2.86578E-05,935.1
4/26/12,-0.004609044,2.75672E-05,930.8
4/27/12,0.003110756,1.89762E-05,933.7
4/30/12,0.004274881,1.67713E-05,937.7
5/2/12,-0.004596235,2.16896E-05,933.4
5/3/12,-0.010013543,5.70237E-05,924.1
5/4/12,-0.004337931,2.81654E-05,920.1
5/7/12,-0.003920293,4.45532E-05,916.5
5/9/12,-0.018723014,4.8832E-05,899.5
5/10/12,0.01171543,5.245E-05,910.1
5/11/12,-0.001209389,2.27612E-05,909
5/14/12,-0.016303805,2.67459E-05,894.3
5/15/12,-0.020903535,6.51859E-05,875.8
5/16/12,-0.000799589,4.36904E-05,875.1
5/17/12,-0.006764917,3.08658E-05,869.2
5/18/12,-0.001035971,4.69474E-05,868.3
5/21/12,0.007115017,4.74424E-05,874.5
5/22/12,0.011483271,2.79246E-05,884.6
5/23/12,-0.005554625,1.93553E-05,879.7
5/24/12,0.000454597,3.78583E-05,880.1
5/25/12,-0.009360799,3.07681E-05,871.9
5/28/12,-0.008292112,4.5284E-05,864.7
5/29/12,0.010926556,1.43788E-05,874.2
5/30/12,0.001828572,4.79845E-05,875.8
5/31/12,-0.006529607,4.39256E-05,870.1
6/1/12,-0.010397506,3.66412E-05,861.1
6/4/12,0.005327787,3.27033E-05,865.7
6/5/12,0.008740711,2.663E-05,873.3
6/6/12,0.007642768,2.70874E-05,880
6/7/12,0.015112501,0.000122166,893.4
6/8/12,-0.008881952,5.09024E-05,885.5
6/11/12,-0.006003303,3.33216E-05,880.2
6/12/12,-0.010507178,4.05614E-05,871
6/13/12,0.002064458,2.37623E-05,872.8
6/14/12,0.005028582,2.60924E-05,877.2
6/15/12,0.005230256,4.32064E-05,881.8
6/18/12,0.000453515,3.79819E-05,882.2
6/19/12,0.013510676,2.14092E-05,894.2
6/20/12,0.001341082,1.67704E-05,895.4
6/21/12,0.005790662,1.72856E-05,900.6
6/22/12,-0.001666945,2.05227E-05,899.1
6/25/12,-0.018522166,2.05326E-05,882.6
6/26/12,0.001019195,3.73914E-05,883.5
6/27/12,0.003277024,1.37224E-05,886.4
6/28/12,-0.009407834,2.88182E-05,878.1
6/29/12,0.020960876,1.87022E-05,896.7
7/2/12,0.013183595,2.19637E-05,908.6
7/3/12,0.00406393,3.64203E-05,912.3
7/4/12,0.004920463,2.09348E-05,916.8
7/9/12,-0.014170611,3.22594E-05,903.9
7/10/12,-0.000442625,1.91287E-05,903.5
7/11/12,0.002211167,2.72257E-05,905.5
7/12/12,-0.010770104,2.19634E-05,895.8
7/13/12,0.010328261,1.31543E-05,905.1
7/16/12,-0.003874472,2.14334E-05,901.6
7/17/12,0.00508907,1.64794E-05,906.2
7/18/12,-0.004202151,1.35468E-05,902.4
7/19/12,0.006296624,3.33963E-05,908.1
7/20/12,-0.008737544,2.44755E-05,900.2
7/23/12,-0.028621672,4.47783E-05,874.8
7/24/12,0.005017114,2.55811E-05,879.2
7/25/12,0.001250355,1.3807E-05,880.3
7/26/12,0.011969429,4.01369E-05,890.9
7/27/12,0.004479792,1.94726E-05,894.9
7/30/12,0.011222964,1.34442E-05,905
